0.693618	37.7311	-78.2366	
-8.15798	-29.0208	90.6735	
-9.41706	65.1197	-92.5711	
-4.09007	-36.1932	88.7467	
17.9339	-42.2827	12.83	
-5.37332	12.5232	-3.55306	
0.608325	42.7653	-87.9639	
30.8908	-76.7394	29.9157	
36.8215	-28.442	-90.4022	
27.5276	-99.4143	88.7182	
-49.2289	97.4279	2.05992	
30.7794	-56.1439	-10.8297	
6.56329	-39.1825	52.1119	
45.8479	-55.6403	-72.1109	
-53.1998	63.4728	85.8534	
-33.1455	73.4477	-14.3132	
27.6352	-81.4795	52.4183	
57.8342	-75.602	-80.1326	
-38.5643	31.1523	91.9528	
-8.91784	-27.5722	90.8157	
2.13781	-29.9137	51.2761	
-20.8672	71.8361	-60.2036	
-6.9853	-35.8036	99.5485	
47.3258	-96.3254	3.34774	
-24.4951	52.4267	-6.87308	
-0.943387	-43.7663	91.3062	
10.386	0.969276	-43.4824	
-26.0894	6.93121	90.4952	
-5.55357	-13.8682	49.9508	
7.71692	-29.5353	28.2029	
33.5281	-40.1837	-53.745	
-17.0317	75.4585	-82.7901	
59.0862	-78.7203	-78.9043	
34.6434	-73.7844	8.99505	
-8.47087	6.91155	20.0604	
-30.6284	65.9548	-9.39613	
19.6641	-75.5929	72.5293	
-9.32384	17.3851	2.52513	
-8.15439	-20.7118	74.0411	
-54.2225	80.4208	56.0484	
-22.2531	88.7963	-88.58	
36.5703	-73.4012	0.521146	
33.4896	-67.5658	1.17335	
39.649	-57.4551	-43.6857	
11.1742	-49.4246	54.1526	
48.7791	-99.8422	4.56802	
-29.2216	9.68818	97.5101	
-24.4617	25.4134	47.0202	
-3.61539	37.6428	-60.824	
43.658	-83.3045	-8.02309	
8.04055	14.6564	-61.475	
50.9894	-91.4979	-20.9617	
-3.63268	33.3724	-52.214	
43.1778	-94.3442	15.9773	
13.3834	-4.41332	-44.7072	
4.11077	7.09282	-30.6287	
59.8722	-82.9936	-73.5015	
-72.7388	96.0832	98.7888	
-11.1704	50.557	-56.4324	
-46.116	90.0418	4.38039	
21.3929	2.40876	-90.3892	
-27.4242	83.4487	-57.2008	
6.17016	23.7731	-72.2269	
-27.1483	16.7065	75.1804	
9.19041	-4.45845	-27.8447	
-18.2778	11.0633	50.9846	
12.4502	-4.17046	-41.4598	
20.2442	-39.1494	-2.6781	
33.8353	-99.2576	63.174	
-20.7103	32.2557	18.3297	
-1.62135	38.9775	-71.4697	
14.0255	-10.318	-35.4659	
-26.9959	94.9569	-81.9301	
10.9015	12.5218	-68.6497	
-12.9616	54.178	-56.5095	
-46.4686	56.664	72.5465	
31.1309	-23.7557	-77.0122	
-18.2108	86.3042	-99.7654	
21.0628	-11.4629	-61.3253	
-33.996	96.0004	-56.0167	
-45.1468	68.516	43.5552	
-37.2814	33.3198	82.486	
-12.0181	59.6243	-71.1761	
-27.4689	82.2098	-54.5441	
3.82433	-16.4817	17.6662	
-47.9423	78.1718	35.4257	
-69.1868	92.5396	91.668	
-63.5993	99.2708	55.8556	
-0.0922508	15.7335	-31.0979	
-62.2889	95.9408	57.274	
15.8776	-77.6718	91.8331	
-45.634	75.5714	31.3934	
-0.756428	-46.7091	96.444	
12.4669	-45.008	40.1486	
17.6875	-21.515	-27.7201	
30.4457	-43.6235	-34.5359	
58.958	-90.3059	-55.2201	
-29.1775	90.1741	-63.6382	
-26.1139	5.37774	93.6999	
49.8795	-94.2504	-11.0171	
30.9126	-61.9048	0.159254	
-24.931	3.05125	93.6217	
-59.991	80.4778	79.0085	
50.6049	-90.6429	-21.1339	
-24.1623	26.9431	42.7631	
-61.279	76.3016	92.5131	
44.6615	-67.5051	-43.6357	
20.4924	-85.0274	88.0853	
29.0541	-43.1632	-29.89	
-29.7452	13.4208	92.1391	
13.7244	1.03319	-56.964	
35.7075	-27.0418	-88.7462	
29.0505	-66.3519	16.5016	
-10.5777	39.9935	-37.6761	
-27.0167	15.4001	77.2666	
26.1401	-16.4223	-71.7159	
-60.7141	91.5662	59.7243	
-42.4851	48.0636	73.813	
-24.7854	69.4827	-39.8238	
-11.7341	55.4201	-63.9037	
47.0558	-70.9651	-46.293	
5.2773	-53.6	86.0907	
16.7648	2.24195	-71.5431	
-53.5099	78.1566	57.7265	
-43.9007	38.2615	99.0797	
-21.3992	31.0071	23.5825	
26.5821	-10.8905	-84.5474	
2.7237	0.647324	-12.1894	
4.97905	18.7956	-57.5073	
-14.1409	40.6755	-24.7873	
17.517	2.89909	-75.866	
48.4582	-65.2455	-63.3417	
11.7038	3.40859	-53.6323	
-14.529	42.4877	-26.8595	
4.49268	26.9007	-71.7721	
-56.4972	83.511	58.9667	
-1.4204	-36.2452	78.172	
38.8785	-69.9514	-15.6111	
67.2429	-85.3821	-98.2074	
51.9089	-95.7236	-16.1885	
-35.6465	87.0383	-31.4907	
28.448	-66.2763	18.7607	
-38.9365	67.8244	20.0971	
-8.40401	-15.2	64.0161	
-50.4444	73.2399	55.2978	
-32.6399	53.5872	23.3853	
-60.2265	92.1284	56.6491	
-68.4338	93.8951	85.9448	
-41.5065	85.6521	-5.27792	
23.7609	-15.005	-65.0334	
11.7001	16.477	-79.7545	
-9.34783	58.0271	-78.6629	
-38.7162	27.7839	99.297	
-3.80473	-32.6221	80.4631	
-14.4367	54.895	-52.0435	
17.0459	0.524985	-69.2337	
4.38794	-1.26448	-15.0228	
-59.0813	95.0333	46.2584	
-30.7365	86.314	-49.6821	
-22.0923	72.7528	-57.1365	
10.7659	13.423	-69.9096	
20.9337	-19.3079	-45.1191	
32.97	-59.1916	-13.4968	
-48.4824	77.3211	39.2875	
16.7228	0.0352481	-66.9618	
-24.6026	21.7488	54.9127	
9.51991	-41.778	45.4763	
-20.9669	37.1632	9.5412	
-23.2837	50.1668	-7.19861	
-52.7124	81.1589	48.5317	
12.8469	-22.8323	-5.72295	
-26.4065	23.4254	58.7752	
-10.2941	-0.229629	41.6356	
-6.70929	-18.8354	64.508	
-5.35666	-4.64035	30.7074	
-14.0221	28.8392	-1.58998	
50.7164	-95.1563	-12.553	
-5.89781	25.8971	-28.203	
-28.4251	37.8736	37.9532	
-12.0303	42.1578	-36.1945	
-17.285	27.7903	13.5597	
50.8435	-84.6094	-34.1555	
-36.8066	69.3906	8.44496	
1.7096	-16.1175	25.3966	
28.0202	-45.0026	-22.0757	
-35.9835	82.9827	-22.0314	
-34.8315	70.6314	-1.93663	
31.3726	-30.5432	-64.4038	
-22.6366	50.1723	-9.79839	
-30.1504	91.5217	-62.4418	
35.9841	-32.8062	-78.3239	
18.4497	-3.12463	-67.5494	
5.96004	22.7349	-69.31	
-54.473	99.6124	18.667	
25.1129	-84.8893	69.3269	
-62.2543	96.7151	55.5872	
-23.7758	39.0598	16.9835	
-51.2873	65.6107	73.9279	
23.4594	-4.70267	-84.4322	
24.7793	-48.5113	-2.0944	
34.6409	-81.78	24.9964	
12.6202	-46.7149	42.9489	
49.4988	-53.0574	-91.8802	
-26.8738	41.0646	25.366	
10.4462	-49.0481	56.3116	
-18.4073	28.5798	16.4698	
44.0127	-97.6897	19.3286	
-38.0596	79.6516	-7.0647	
1.57599	24.6633	-55.6306	
-14.59	14.5423	29.2756	
11.717	8.84027	-64.5484	
-24.7546	20.5833	57.8517	
-6.89584	20.0318	-12.4803	
-61.4615	90.2966	65.253	
-67.3958	90.5371	88.5089	
8.80475	-4.61137	-25.9963	
-15.6078	25.4985	11.4341	
20.9846	-26.9571	-30.0244	
-42.2217	65.8977	37.0913	
-64.7569	82.5952	93.8373	
25.524	-75.0291	47.9621	
23.0454	-28.6598	-34.8621	
-11.9505	-16.2898	80.3817	
25.2999	-95.7028	90.2061	
-56.5071	79.3359	67.3566	
24.2891	-18.8684	-59.4195	
-13.273	28.6222	-4.1523	
-41.2789	54.9166	55.2826	
20.7255	-12.1887	-58.5246	
58.858	-91.6202	-52.1917	
31.2744	-68.1301	11.1625	
6.10648	21.0221	-66.4701	
-36.6978	35.7366	75.3181	
61.9729	-81.6635	-84.5647	
-4.7095	19.2926	-19.7471	
8.39869	9.25948	-52.1137	
-19.1737	34.2028	8.28919	
-20.6572	84.1189	-85.609	
-3.06957	-4.34234	20.963	
-38.9521	94.7601	-33.712	
-39.7049	92.801	-26.7824	
55.7411	-86.1283	-50.7076	
-37.6429	81.6712	-12.7708	
19.9861	-70.1969	60.4492	
-50.9125	69.2573	65.1355	
8.63706	-39.477	44.4057	
49.2194	-59.642	-77.5934	
-22.0849	54.1454	-19.9513	
-11.5514	47.9498	-49.6941	
8.14635	27.716	-88.0175	
51.359	-89.9421	-25.5518	
62.4198	-92.7289	-64.2217	
46.0876	-94.3961	4.44173	
-23.7937	6.24185	82.6911	
-48.0868	74.1832	43.9809	
-19.7742	30.4592	18.1781	
-35.0194	55.9741	28.1294	
-30.1913	30.8052	59.1548	
-23.0327	67.0832	-42.0356	
34.6496	-30.3783	-77.8419	
-52.966	69.3841	73.0957	
-60.0127	74.4944	91.0619	
-39.3713	50.5179	56.4496	
44.9836	-84.9662	-10.002	
-35.3743	83.8806	-26.2641	
-44.8982	67.3061	44.9806	
21.1891	-83.3497	81.9428	
-24.4089	94.3747	-91.1136	
-19.4703	29.2024	19.4765	
5.59101	20.7346	-63.8332	
33.9985	-94.1845	52.3748	
-59.9011	78.9132	81.7779	
-64.0622	99.3994	57.4501	
39.1764	-48.1726	-60.3605	
-44.0117	65.3846	45.2776	
-29.8696	60.305	-1.13151	
-57.303	97.8426	33.5266	
-29.0401	81.5956	-47.0308	
41.0832	-86.3391	8.34517	
23.7414	-48.8395	2.71347	
-6.17708	37.6908	-50.6733	
-22.3094	0.649251	87.9392	
51.417	-94.0233	-17.6215	
-35.7768	26.5431	90.0211	
37.4897	-62.587	-24.7849	
-33.169	25.6578	81.3605	
35.6345	-47.0316	-48.4747	
-41.0568	85.188	-6.14886	
9.09445	20.0182	-76.4142	
14.3794	-24.178	-9.16149	
18.031	-49.0976	26.0711	
60.9059	-76.1142	-91.395	
15.5168	-61.3021	60.5371	
30.9952	-66.0145	8.04822	
61.2292	-74.8374	-95.2417	
-17.0967	49.8409	-31.2949	
30.009	-51.2957	-17.4445	
45.0487	-85.7008	-8.7933	
23.9462	-90.8877	85.9905	
-4.57183	48.7425	-79.1977	
-14.7788	68.8928	-78.6704	
44.7763	-76.107	-26.8912	
19.7546	-53.4545	27.8905	
-24.9253	77.3371	-54.9728	
27.4627	-76.3522	42.8537	
59.9846	-78.2915	-83.3554	
-16.9289	-7.06939	81.8542	
-23.5782	39.9942	14.3244	
-6.45797	-20.5177	66.8672	
9.06963	7.81084	-51.9002	
-6.7314	-33.623	94.1716	
-27.8678	49.0023	13.4665	
-35.1356	53.1122	34.3181	
-1.27287	18.2583	-31.4251	
-26.7322	15.1741	76.5804	
50.0611	-73.4027	-53.4392	
-40.7638	57.3692	48.3168	
66.9764	-87.6325	-92.6407	
-2.23342	34.8185	-60.7034	
-36.963	90.6842	-33.5165	
-19.5398	84.9745	-91.7898	
37.6306	-55.8915	-38.7394	
30.2179	-30.4172	-60.0372	
34.6658	-67.4717	-3.71973	
-28.9884	74.2796	-32.6056	
48.1394	-53.2825	-85.9924	
-26.6858	9.87385	86.9954	
-39.2345	58.8608	39.2165	
-51.1889	64.5892	75.5771	
33.9875	-45.9197	-44.1104	
-16.7752	71.6197	-76.1387	
14.8337	-26.766	-5.80269	
-11.5971	-13.6451	73.6784	
-52.6731	84.4773	41.7377	
11.7274	-43.7207	40.5319	
-37.2085	29.7561	89.3217	
49.0325	-72.1867	-51.7566	
29.591	-60.2804	2.19687	
-20.9449	41.5138	0.752006	
-17.7426	9.63976	51.691	
9.3973	3.20827	-44.0058	
48.8407	-50.9963	-93.3704	
26.5842	-47.2544	-11.8277	
37.6996	-45.079	-60.6406	
-62.3945	87.2366	75.1049	
5.02074	-7.79072	-4.50153	
1.61836	31.8833	-70.2401	
19.3579	-43.4966	9.56185	
0.28327	-43.4714	85.8097	
-37.2994	78.8891	-8.58058	
36.7927	-26.0568	-95.0573	
-8.70545	-24.0999	83.0216	
-25.4473	9.68327	82.4225	
32.8139	-85.0702	38.8847	
-33.9334	48.7077	38.318	
9.76709	-48.051	57.0337	
5.44526	17.4931	-56.7672	
19.1497	11.2209	-99.0406	
19.7096	-77.7408	76.6433	
